Lawless,"Biography, Crime, Drama","Set in Depression-era Franklin County, Virginia, a trio of bootlegging brothers are threatened by a new special deputy and other authorities angling for a cut of their profits."
Raging Bull,"Biography, Drama, Sport","The life of boxerJake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it."
Maestro,"Biography, Drama, Music","The complex love of Leonard and Felicia, from the time they met in 1946 at a party and continuing through two engagements, a 25 year marriage, and three children."
Thirteen Lives,"Action, Adventure, Biography",A rescue mission is assembled in Thailand where a group of young boys and their soccer coach are trapped in a system of underground caves that are flooding.
Cherry,"Biography, Crime, Drama","Cherry drifts from college dropout to army medic in Iraq - anchored only by his true love, Emily. But after returning from the war with PTSD, his life spirals into drugs and crime as he struggles to find his place in the world."
BlacKkKlansman,"Biography, Comedy, Crime","Ron Stallworth, an African American police officer from Colorado Springs, Colorado, successfully infiltrates the local Ku Klux Klan branch aided by a Jewish surrogate who eventually becomes its leader. Based on actual events."
In the Heart of the Sea,"Action, Adventure, Biography","A recounting of a New England whaling ship's sinking by a giant whale in 1820, an experience that later inspired the great novel Moby-Dick."
Gotti,"Biography, Crime, Drama",The story of crime bossJohn Gottiand his son.
Everest,"Action, Adventure, Biography","The story of New Zealand mountaineer Rob Hall, who on May 10, 1996, together with Scott Fischer, teamed up on a joint expedition to ascend Mount Everest."
Emily,"Biography, Drama, History","""Emily"" imagines the transformative, exhilarating, and uplifting journey to womanhood of a rebel and a misfit, one of the world's most famous, enigmatic, and provocative writers, who died, too soon, at age 30."
The Young Victoria,"Biography, Drama, History","A dramatization of the turbulent first years of Queen Victoria's rule, and her enduring romance with Prince Albert."
The Elephant Man,"Biography, Drama","A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication."
Public Enemies,"Action, Biography, Crime","The Feds try to take down notorious American gangsters John Dillinger, Baby Face Nelson, and Pretty Boy Floyd during a booming crime wave in the 1930s."
The Swimmers,"Biography, Drama, Sport","From war-torn Syria to the 2016 Rio Olympics, two young sisters embark on a harrowing journey as refugees, putting both their hearts and champion swimming skills to heroic use."
Only the Brave,"Action, Biography, Drama","Based on the true story of the Granite Mountain Hotshots, a group of elite firefighters who risk everything to protect a town from a historic wildfire."
Operation Finale,"Biography, Drama, History",A team of secret agents set out to track down the Nazi officer who masterminded the Holocaust.
Out of Africa,"Biography, Drama, Romance","In 20th-century colonial Kenya, a Danish baroness/plantation owner has a passionate love affair with a free-spirited big-game hunter."
Belfast,"Biography, Drama, Romance",A young boy and his working-class Belfast family experience the tumultuous late 1960s.
Sweetwater,"Biography, Drama, Sport","Hall of Famer, Nat 'Sweetwater' Clifton, makes history as the first African American to sign an NBA contract, forever changing how the game of basketball is played."
Coach Carter,"Biography, Drama, Sport",Controversy surrounds high school basketball coach Ken Carter after he benches his entire team for breaking their academic contract with him.
Awakenings,"Biography, Drama","The victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them."
The Dirt,"Biography, Comedy, Drama","Based on the bestselling autobiography from Mötley Crüe, the film is an unflinching tale of success and excess as four misfits rise from the streets of Hollywood to the heights of international fame."
Father Stu,"Biography, Drama","Follows the life of Father Stuart Long, a boxer-turned-priest who inspired countless people during his journey from self-destruction to redemption."
Lamborghini: The Man Behind the Legend,"Biography, Drama, Sport","Hoping to beat longtime rival Enzo Ferrari, Ferruccio Lamborghini tries to get his untested car prepped for a victory at the upcoming Geneva Grand Prix."
Bloodsport,"Action, Biography, Drama","""Bloodsport"" followsFrank Dux, an American martial artist serving in the military, who decides to leave the army to compete in a martial arts tournament in Hong Kong where fights to the death can occur."
Charlie Wilson's War,"Biography, Comedy, Drama","A drama based on a Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets have some unforeseen and long-reaching effects."
Alpha Dog,"Biography, Crime, Drama","Johnny and his pals kidnap Jake's 15-year-old brother Zach, then assign his buddy Frankie to be Zach's minder. They develop a brotherly friendship. Zach parties with his captors as things begin to spin out of control."
"tick, tick...BOOM!","Biography, Comedy, Drama","On the cusp of his 30th birthday, a promising young theater composer navigates love, friendship and the pressures of life as an artist in New York City."
Molly's Game,"Biography, Crime, Drama","The true story of Molly Bloom, an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target."
The Fighter,"Action, Biography, Drama","Based on the story ofMicky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness."
"Good Morning, Vietnam","Biography, Comedy, Drama","In 1965, an unorthodox and irreverent DJ namedAdrian Cronauerbegins to shake up things when he is assigned to the U.S. Armed Services radio station in Vietnam."
Butch Cassidy and the Sundance Kid,"Biography, Crime, Drama","Wyoming, early 1900s. Butch Cassidy and The Sundance Kid are the leaders of a band of outlaws. After a train robbery goes wrong they find themselves on the run with a posse hard on their heels. Their solution - escape to Bolivia."
Lion,"Biography, Drama","A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost family."
The Basketball Diaries,"Biography, Crime, Drama",A teenager finds his dreams of becoming a basketball star threatened after he free falls into the harrowing world of drug addiction.
True Spirit,"Adventure, Biography, Drama","The story of Australian teenager, Jessica Watson, the youngest person ever to sail solo, non-stop around the world."
Frida,"Biography, Drama, Romance","A biography of artistFrida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work."
Mask,"Biography, Drama",A teenager with a massive facial skull deformity and biker gang mother attempt to live as normal a life as possible under the circumstances.
The Assassination of Jesse James by the Coward Robert Ford,"Biography, Crime, Drama","Robert Ford, who's idolized Jesse James since childhood, tries hard to join the reforming gang of the Missouri outlaw, but gradually becomes resentful of the bandit leader."
The King's Speech,"Biography, Drama, History","The story ofKing George VI, his unexpected ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer."
Eat Pray Love,"Biography, Drama, Romance","A married woman realizes how unhappy her marriage really is, and that her life needs to go in a different direction. After a painful divorce, she takes off on a round-the-world journey to ""find herself""."
Marie Antoinette,"Biography, Drama, History","The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 14 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles."
Adrift,"Action, Adventure, Biography","A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history."
Priscilla,"Biography, Drama, Music",Sofia Coppola's take on the relationship between Priscilla and Elvis Presley.
The Disaster Artist,"Biography, Comedy, Drama","When aspiring actorGreg Sesteromeets the weird and mysteriousTommy Wiseauin an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true."
